"","author","published","site_url","main_img_url","type","label","has_image"
"1089","Daniel Greenfield","10","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/big-sister-600x337_3.jpg?itok=MQNepHB-","hate","1","1"
"1090","Daniel Greenfield","10","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/hillary_clinton3_3_2.jpg?itok=gjjQHTJr","hate","1","1"
"1091","Daniel Greenfield","10","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/user812517_pic124606_1438224400.jpg?itok=QpaJjlyy","hate","1","1"
"1092","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hillary-clinton-email-leak-scandal-fbi-reopens-investigation-latest-updates-4_1.jpg?itok=NB98nciK","hate","1","1"
"1093","Matthew Vadum","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/tr3.jpg?itok=OFI7QhAc","hate","1","1"
"1094","Bruce Thornton","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/sw_1.jpg?itok=tQeKjW6k","hate","1","1"
"1095","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/generic-night-police-lights.jpg?itok=RF7ewDdP","hate","1","1"
"1096","Dawn Perlmutter","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/wahhabism.jpg?itok=GdDbglA9","hate","1","1"
"1097","Raymond Ibrahim","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/ap_967030594535-e1456947216338-936x625.jpg?itok=cku4Kfnm","hate","1","1"
"1098","Thomas Sowell","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/mad_world_03.jpg?itok=M06z0eOM","hate","1","1"
"1099","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/obama-netanyahu.jpg?itok=ZAezj4eY","hate","1","1"
"1100","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/161030092252-john-podesta-hillary-clinton-emails-sotu-00005813-full-169.jpg?itok=TSAGxrsU","hate","1","1"
"1101","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/kadzik.png?itok=83_jrTu8","hate","1","1"
"1102","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/bill-clinton-finger.jpg?itok=-RqjcPGP","hate","1","1"
"1103","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/big-sister-600x337.jpg?itok=GO9AqWjs","hate","1","1"
"1104","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/unnamed.jpg?itok=a6-nUXE5","hate","1","1"
"1105","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/james-comey.jpg?itok=qsfc7Mie","hate","1","1"
"1106","Bruce Thornton","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/10/markos_kounalakis.jpg?itok=8xI-KGTW","hate","1","1"
"1107","Lloyd Billingsley","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/1280px-barack_obama_speaks_in_cairo_egypt_06-04-09-930x620.jpg?itok=O8HTNTWo","hate","1","1"
"1108","Ari Lieberman","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/defense.gov_photo_essay_110325-d-xh843-010.jpg?itok=B0EiswGj","hate","1","1"
"1109","Caroline Glick","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/ml.jpg?itok=eHPuoFNa","hate","1","1"
"1110","Noah Beck","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hellary.png?itok=ROLs0-1k","hate","1","1"
"1111","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hill2.png?itok=an1wxNr4","hate","1","1"
"1112","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/screen-shot-2016-05-19-at-4.03.06-pm-1.png?itok=EILXvxM0","hate","1","1"
"1113","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/080707-obama-rezko-suntimes.jpg?itok=7qXgeO_1","hate","1","1"
"1114","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/clockwork71.jpg?itok=3hGtmCgK","hate","1","1"
"1115","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hellary_1.png?itok=mDTKsheo","hate","1","1"
"1116","Daniel Greenfield","11","frontpagemag.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","hate","1","1"
"1117","EdJenner","11","frontpagemag.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","hate","1","1"
"1118","EdJenner","11","frontpagemag.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","hate","1","1"
"1119","EdJenner","11","frontpagemag.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","hate","1","1"
"1120","EdJenner","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hillary_clinton3_3.jpg?itok=3x78hwU5","hate","1","1"
"1121","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/picture_3.jpg?itok=nKya6HD6","hate","1","1"
"1122","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/lynch.jpg?itok=Gi22bqOj","hate","1","1"
"1123","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hill1.png?itok=2WFcOaHn","hate","1","1"
"1124","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/castro.jpg?itok=y_1T930P","hate","1","1"
"1125","Humberto Fontova","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/uscapitolindaylight.jpg?itok=mfMihp9t","hate","1","1"
"1126","Walter Williams","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hillary-clinton-seddique-mateen.png?itok=LRGe4TyC","hate","1","1"
"1127","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/hellary_2.png?itok=-ccP3jWx","hate","1","1"
"1128","Daniel Greenfield","11","frontpagemag.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","hate","1","1"
"1129","EdJenner","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/geertwilderscampaignsberlinfreiheitpartyyc-m3ii-bqcl.jpg?itok=-hVAfmmr","hate","1","1"
"1130","Robert Spencer","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/obama-wc2.jpg?itok=Pm_S0dQe","hate","1","1"
"1131","Ari Lieberman","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/oc.jpg?itok=bdEqmsW_","hate","1","1"
"1132","Lloyd Billingsley","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/joe_klein_political_columnist_time_magazine_12992709403.jpg?itok=GDU_3pOl","hate","1","1"
"1133","Joseph Klein","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/clinton.jpg?itok=K1u2ESTl","hate","1","1"
"1134","Michael Cutler","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/tk.jpg?itok=Tgw5f2Qq","hate","1","1"
"1135","Discover The Networks","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/bagdad-bob.gif?itok=DXVeEZF3","hate","1","1"
"1136","About Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/future-must-not-belong-to-those-who-slander-prophet-islam-mohammad-barack-hussein-obama-muslim.jpg?itok=BX7UeIsl","hate","1","1"
"1137","Daniel Greenfield","11","frontpagemag.com","http://www.frontpagemag.com/sites/default/files/styles/article_full/public/uploads/2016/11/big-sister-600x337_1.jpg?itok=b9yog5Vl","bs","0","0"
"1138","Daniel Greenfield","11","galacticconnection.com","No Image URL","bs","0","0"
"1139","Madeline","10","galacticconnection.com","No Image URL","bs","0","0"
"1140","Madeline","10","galacticconnection.com","No Image URL","bs","0","0"
"1141","Madeline","10","galacticconnection.com","No Image URL","bs","0","0"
"1142","Madeline","10","galacticconnection.com","No Image URL","conspiracy","0","1"
"1143","Madeline","10","globalresearch.ca","https://www.africa-news.info/wp-content/uploads/2016/11/African_National_Congress_logo.svg_.png","conspiracy","0","1"
"1144","AFRICA-NEWS","11","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/salmons.jpg","conspiracy","0","1"
"1145","Times Live","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/uranium-2.jpg","conspiracy","0","1"
"1146","Mirror.co.uk","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/planet-2.jpg","conspiracy","0","1"
"1147","Astronomy","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/sunlight.jpg","conspiracy","0","1"
"1148","Fiona Miller","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/01/money-financial-economy-1.jpg","conspiracy","0","1"
"1149","Jonathan Lee","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-25-16-director-tx.jpg","conspiracy","0","1"
"1150","David Knight","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Okeefe.jpg","conspiracy","0","1"
"1151","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/04/voted-sticker2.jpg","conspiracy","0","1"
"1152","Adan Salazar","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/01/kurdish-ypg-fighters.jpg","conspiracy","0","1"
"1153","James Holbrooks","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2015/12/12-14-15-obama-isis.jpg","conspiracy","0","1"
"1154","Darius Shahtahmasebi","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/doj-department-justice.jpg","conspiracy","0","1"
"1155","Jenna McLaughlin","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/08/Obama-1.jpg","conspiracy","0","1"
"1156","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/02/deray-mckesson.jpg","conspiracy","0","1"
"1157","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-26-16-holocaust.jpg","conspiracy","0","1"
"1158","Millie Weaver","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2015/12/soldiers-ship-off.jpg","conspiracy","0","1"
"1159","USA Today","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/261016gruber.jpg","conspiracy","0","1"
"1160","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/350e2c28-0673-4e99-a953-97a29099c286.png","conspiracy","0","1"
"1161","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/01/ChinaStock4.jpg","conspiracy","0","1"
"1162","Jing Jin","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/101216billdanney.jpg","conspiracy","0","1"
"1163","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/251016car.jpg","conspiracy","0","1"
"1164","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/cat.jpg","conspiracy","0","1"
"1165","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/16-year-old-migrant-calais-lol-1.jpg","conspiracy","0","1"
"1166","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2015/12/11_9_15_ObamaCarePills.jpg","conspiracy","0","1"
"1167","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/hillary-one-step1.jpg","conspiracy","0","1"
"1168","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/271016ryan.jpg","conspiracy","0","1"
"1169","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/TrumpCNN.jpg","conspiracy","0","1"
"1170","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Alex-Jones-Infowars-greenstudio.jpg","conspiracy","0","1"
"1171","Alex Jones","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/102716podesta.jpg","conspiracy","0","1"
"1172","Kit Daniels","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/vote.jpg","conspiracy","0","1"
"1173","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/church-sepulchre1.jpg","conspiracy","0","1"
"1174","National Geographic","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/04/bushmaster-constitution-gun.jpg","conspiracy","0","1"
"1175","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/271016brock.jpg","conspiracy","0","1"
"1176","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/vendingmachine-2.jpg","conspiracy","0","1"
"1177","Fiona Miller","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-27-16-moore.jpg","conspiracy","0","1"
"1178","The Alex Jones Show","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/syria-bombing.jpg","conspiracy","0","1"
"1179","Adan Salazar","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-27-16-d-knight.jpg","conspiracy","0","1"
"1180","Kelen M","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/04/041116electioncancelled.jpg","conspiracy","0","1"
"1181","Kit Daniels","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/100316hillary3.jpg","conspiracy","0","1"
"1182","Kelen M","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/02/glyphosate-pesticide-spray-crops.jpg","conspiracy","0","1"
"1183","Adan Salazar","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-27-16-stone.jpg","conspiracy","0","1"
"1184","Kelen M","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/06/border-fence3.jpg","conspiracy","0","1"
"1185","Kelen M","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/TrumpClinton.jpg","conspiracy","0","1"
"1186","Kelen M","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/pills-2-1.jpg","conspiracy","0","1"
"1187","Fiona Miller","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/doctors-2.jpg","conspiracy","0","1"
"1188","Fiona Miller","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/dementia.jpg","conspiracy","0","1"
"1189","Fiona Miller","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2015/12/china-soldier1.jpg","conspiracy","0","1"
"1190","Beau Albrecht","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/08/trump-speech12.jpg","conspiracy","0","1"
"1191","Michael Sebastian","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/wikileaks-hillary-assange-julian.jpg","conspiracy","0","1"
"1192","David G. Brown","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/09/9-2-16-assange.jpg","conspiracy","0","1"
"1193","RT","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/hacker2.jpg","conspiracy","0","1"
"1194","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/04/4-8-16-vet.jpg","conspiracy","0","1"
"1195","Infowars Nightly News","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Hilary2.jpg","conspiracy","0","1"
"1196","Kit Daniels","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/08/mosquito-156.jpg","conspiracy","0","1"
"1197","BBC","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/williams-danney-silenced1.jpg","conspiracy","0","1"
"1198","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/brexit-1.jpg","conspiracy","0","1"
"1199","Sky News","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Alex-Jones-Studo-2-33.jpg","conspiracy","0","1"
"1200","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Mac.jpg","conspiracy","0","1"
"1201","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/03/isis-flag2.jpg","conspiracy","0","1"
"1202","Michael W. Chapman","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/01/Pesticide.jpg","conspiracy","0","1"
"1203","Julie Fidler","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/trump-support1.jpg","conspiracy","0","1"
"1204","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/271016halloween.jpg","conspiracy","0","1"
"1205","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/01/1-13-16-cia.jpg","conspiracy","0","1"
"1206","Patrick G. Eddington","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2015/12/wallet-money1.jpg","conspiracy","0","1"
"1207","Jon Anthony","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-27-16-merica.jpg","conspiracy","0","1"
"1208","Jon Bowne","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/281016nuke.jpg","conspiracy","0","1"
"1209","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/09/trump-stamina-clinton-hillary1.jpg","conspiracy","0","1"
"1210","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/03/voted-3.jpg","conspiracy","0","1"
"1211","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/Putin2.jpg","conspiracy","0","1"
"1212","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2015/06/cnn-newsroom.jpg","conspiracy","0","1"
"1213","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/homeless-woman-trump-hollywood-star.jpg","conspiracy","0","1"
"1214","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/04/050416mosque.jpg","conspiracy","0","1"
"1215","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/281016wikileaks.jpg","conspiracy","0","1"
"1216","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/281016voter.jpg","conspiracy","0","1"
"1217","Paul Joseph Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-creep-joe.jpg","conspiracy","0","1"
"1218","Alex Jones","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/171016hillary1.jpg","conspiracy","0","1"
"1219","Jamie White","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/alcohol.jpg","conspiracy","0","1"
"1220","Palm Beach Post","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Facebook.jpg","conspiracy","0","1"
"1221","The Independent","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-d-knight.jpg","conspiracy","0","1"
"1222","Infowars Nightly News","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-marg.jpg","conspiracy","0","1"
"1223","Infowars Nightly News","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/102816draftourdaughters2.jpg","conspiracy","0","1"
"1224","Kit Daniels","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/trump-live1.jpg","conspiracy","0","1"
"1225","Infowars Nightly News","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-soros-1.jpg","conspiracy","0","1"
"1226","Jon Bowne","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/09/210916surprise.jpg","conspiracy","0","1"
"1227","Alex Jones","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/hillary-clintontrump.jpg","conspiracy","0","1"
"1228","The Alex Jones Show","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-trump-kid.jpg","conspiracy","0","1"
"1229","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-nuke-eye.jpg","conspiracy","0","1"
"1230","Infowars.com","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/capsules.jpg","conspiracy","0","1"
"1231","Fiona Miller","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-21-16-shadow-1.jpg","conspiracy","0","1"
"1232","The Alex Jones Show","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/Hillary-Clinton-Red.jpg","conspiracy","0","1"
"1233","Adan Salazar","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/hillary-factory.jpg","conspiracy","0","1"
"1234","Jörg Guido Hülsmann","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/02/syria-war-artillery.jpg","conspiracy","0","1"
"1235","Infowars Nightly News","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/b2611eb9-601f-42b8-92ff-125799a26b65.jpg","conspiracy","0","1"
"1236","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/10-28-16-mika-joe.jpg","conspiracy","0","1"
"1237","Kelen M","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/06/UKflag.jpg","conspiracy","0","1"
"1238","Kit Daniels","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/02/gold-bar3.jpg","conspiracy","0","1"
"1239","Allen Mendenhall","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/29522773515_a74189ad4e_k.jpg","conspiracy","0","1"
"1240","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/03/hillary-clinton-war.jpg","conspiracy","0","1"
"1241","Mikael Thalen","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/01/hillary-clinton-fbi-indictment-tile.jpg","conspiracy","0","1"
"1242","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/07/clinton-dc.jpg","conspiracy","0","1"
"1243","Steve Watson","10","infowars.com","http://hw.infowars.com/wp-content/uploads/2016/10/Shroyer.jpg","bs","0","0"
"1244","Mikael Thalen","10","intrepidreport.com","No Image URL","satire","0","0"
"1245","Chuck Collins","11","legorafi.fr","No Image URL","satire","0","0"
"1246","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1247","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1248","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1249","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1250","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1251","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1252","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1253","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1254","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1255","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1256","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1257","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1258","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1259","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1260","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1261","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1262","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1263","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1264","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1265","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1266","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1267","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1268","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1269","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1270","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1271","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1272","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1273","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1274","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1275","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1276","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1277","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1278","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1279","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1280","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1281","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1282","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1283","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1284","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1285","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1286","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1287","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1288","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1289","No Author","11","legorafi.fr","No Image URL","satire","0","0"
"1290","No Author","11","legorafi.fr","No Image URL","bs","0","1"
"1291","No Author","11","madworldnews.com","http://madworldnews.com/wp-content/uploads/2016/10/GUN-BAN-MWN.jpg","junksci","0","1"
"1292","Prissy Holly","10","naturalnews.com","http://www.naturalnews.com/gallery/640/Women/Asian-Woman-Tattoos-Smoking-Haircut.jpg","junksci","0","1"
"1293","Ethan A. Huff, staff writer","10","naturalnews.com","http://www.naturalnews.com/gallery/640/Babies/Baby-Bath.jpg","junksci","0","1"
"1294","Daniel Barker","10","naturalnews.com","http://www.naturalnews.com/gallery/640/GMOs/Non-GMO-Grunge-Letters.jpg","junksci","0","1"
"1295","Vicki Batts","10","naturalnews.com","http://www.naturalnews.com/gallery/640/VideoClips/Pipeline-Protest-Dog-Handlers.jpg","junksci","0","1"
"1296","Natural News Editors","10","naturalnews.com","http://www.naturalnews.com/gallery/640/Medical/Dentist-Cleaning-Patient-Chair.jpg","junksci","0","1"
"1297","Jonathan Landsman","10","naturalnews.com","http://www.naturalnews.com/gallery/640/Medical/Superbug-Virus-Sick-Hospital.jpg","junksci","0","1"
"1298","David Gutierrez, staff writer","10","naturalnews.com","http://www.naturalnews.com/gallery/640/Cancer/Man-Upset-Cry-Cancer-Patient-Chemotherapy.jpg","junksci","0","1"
